id,rle_mask
0230002b65,1 5654 5657 98 5758 97 5859 96 5960 95 6061 94 6162 94 6263 94 6364 94 6465 93 6566 94 6667 94 6768 94 6869 94 6970 94 7071 94 7172 94 7273 94 7371 96 7471 97 7572 96 7673 94 7774 93 7875 92 7976 92 8078 2 8081 87 8182 86 8283 85 8384 84 8485 84 8586 83 8687 83 8788 82 8889 82 8990 81 9091 81 9192 80 9293 80 9394 80 9495 79 9596 79 9697 78 9798 78 9899 78 10000 78 10101 78
4388f8ed7f,
0267db6d11,
cdbc142c7e,
97fad1d33f,238 1 336 6 432 14 466 2 506 4 516 4 527 29 561 16 607 84 708 88 809 9393
7af87e1aa6,3435 2 3536 6 3637 8 3738 14 3839 18 3940 27 4041 34 4142 39 4243 43 4344 47 4445 50 4546 53 4647 56 4748 58 4849 59 4950 60 5051 60 5152 60 5253 60 5354 60 5455 59 5556 59 5657 59 5758 59 5859 60 5960 61 6061 63 6162 65 6263 69 6364 75 6465 79 6566 83 6667 87 6768 91 6869 94 6970 98 7071 3030 10102 100
a3cfc9ec3a,65 37 167 36 268 36 370 35 471 35 572 35 674 34 775 34 876 34 978 33 1079 33 1180 33 1281 33 1382 33 1483 33 1584 33 1685 33 1786 33 1887 33 1988 33 2089 33 2190 33 2290 34 2391 34 2492 34 2593 34 2694 34 2795 34 2896 34 2997 34 3098 34 3199 34 3300 34 3401 34 3501 35 3603 34 3705 33 3806 33 3908 32 4012 29 4114 28 4218 25 4323 21 4428 17 4532 14 4637 10 4741 7 4844 5
2a75f20754,3534 2 3633 4 3732 6 3832 7 3932 8 4029 12 4128 14 4227 16 4327 17 4428 17 4528 18 4629 18 4729 19 4830 19 4932 18 5033 18 5135 17 5239 14
e2fade489b,63 39 121 13 162 41 220 16 262 42 320 23 350 4 362 43 420 37 462 44 520 87 611 3 619 89 711 98 811 9391
8ea492a7ee,5047 4 5144 8 5241 12 5338 16 5433 22 5529 27 5626 31 5725 33 5820 39 5916 44 6013 48 6110 52 6206 57 6304 60 6402 63 6468 4 6499 84 6595 3607
dfee9e4bab,57 45 157 46 256 48 355 50 454 52 553 54 652 56 750 59 848 62 944 67 1038 74 1136 77 1234 80 1331 84 1426 90 1523 94 1622 96 1720 3222 4950 82 5051 72 5152 55 5253 48 5354 31 5455 20 5556 13
51d27e732b,2117 5 2187 15 2215 8 2265 9 2275 49 2358 67 2457 69 2551 3 2556 73 2649 83 2734 3 2748 93 2847 7355
880f4c16af,
b8ecae8f7f,
3856d9cc21,1 12 102 12 203 13 304 13 405 13 506 14 607 14 708 14 809 14 910 14 1011 14 1112 14 1213 14 1314 13 1415 13 1516 13 1617 12 1718 11 1819 9 1920 8 2021 7 2122 7 2223 7 2324 6 2425 6 2526 6 2627 6 2728 6 2829 6 2930 6 3031 6 3132 6 3233 6 3334 6 3435 6 3536 6 3637 6 3738 6 3839 6 3940 6 4041 6 4142 6 4243 6 4344 6 4445 6 4546 6 4647 6 4748 6 4849 5 4950 5 5051 5 5152 5 5253 4 5354 4 5455 4 5556 4 5657 4 5758 4 5859 5 5960 5 6061 5 6162 5 6263 6 6364 6 6465 7 6566 7 6667 7 6768 7 6869 7 6970 7 7071 7 7172 7 7273 7 7374 6 7475 6 7576 5 7677 4 7778 3 7879 2 7980 1
23917c7f27,1 4337 4344 89 4445 85 4546 81 4647 75 4748 70 4849 67 4950 63 5051 59 5152 54 5253 52 5354 49 5455 47 5556 44 5657 42 5758 40 5859 38 5960 35 6061 33 6162 30 6263 29 6364 28 6465 28 6566 28 6667 29 6768 30 6869 31 6970 31 7071 31 7172 31 7273 30 7374 28 7475 24 7576 20 7677 17 7778 13 7879 10 7980 7 8081 5 9091 2 9192 4 9293 6 9394 8 9495 10 9596 12 9697 14 9798 15 9899 16 10000 17 10101 17
6e98da23b9,
d0f922c629,57 45 158 45 259 45 361 44 462 44 563 44 665 43 766 43 868 42 969 42 1071 41 1173 40 1274 40 1375 40 1476 40 1578 39 1679 39 1781 38 1882 38 1984 37 2085 37 2187 36 2288 36 2390 35 2492 34 2593 34 2695 33 2797 32 2898 32 2998 33 3099 33 3200 33 3301 33 3402 33 3503 33 3603 34 3704 34 3805 34 3906 34 4007 34 4108 34 4209 34 4310 34 4411 34 4512 34 4613 34 4714 34 4815 34 4916 34 5017 34 5118 34 5219 34 5320 34 5422 33 5523 33 5625 32 5726 32 5827 32 5929 31 6030 31 6131 31 6233 30 6334 30 6436 29 6538 28 6640 27 6741 27 6843 26 6945 25 7047 24 7149 23 7251 22 7352 22 7453 22 7554 22 7655 22 7756 22 7857 22 7958 22 8058 23 8159 23 8260 23 8361 23 8462 23 8563 23 8663 24 8764 24 8864 25 8965 25 9065 26 9165 27 9265 28 9365 29 9465 30 9565 31 9665 32 9765 33 9865 34 9966 34 10066 35 10166 36
7b5cb1b93e,
3f94b6d38b,1 93 102 10100
0cfa7b3b64,
0a4fd33486,5353 1 5451 4 5550 6 5649 8 5749 9 5848 11 5948 12 6047 14 6146 16 6245 18 6343 21 6439 26 6536 30 6631 36 6728 40 6824 45 6922 48 7022 49 7122 50 7223 50 7325 49 7428 47 7531 45 7635 42 7740 38 7845 34 7949 31 8051 30 8153 29 8254 29 8356 28 8457 28 8558 28 8658 29 8758 30 8859 30 8959 31 9059 32 9160 32 9260 33 9360 34 9460 35 9559 37 9659 38 9759 39 9859 40 9959 41 10059 42 10159 43
3dbd807584,
47bab26c30,1 72 102 72 203 72 304 72 405 73 506 73 607 73 708 74 809 74 910 74 1011 75 1112 75 1213 75 1314 76 1415 76 1516 76 1617 76 1718 76 1819 77 1920 77 2021 77 2122 77 2223 77 2324 77 2425 77 2526 77 2627 77 2728 77 2829 77 2930 77 3031 77 3132 78 3233 78 3334 78 3435 78 3536 79 3637 79 3738 80 3839 80 3940 81 4041 81 4142 82 4243 82 4344 83 4445 84 4546 84 4647 85 4748 85 4849 85 4950 85 5051 86 5152 86 5253 86 5354 87 5455 87 5556 87 5657 88 5758 88 5859 88 5960 89 6061 89 6162 89 6263 89 6364 90 6465 90 6566 90 6667 90 6768 91 6869 91 6970 91 7071 92 7172 92 7273 92 7374 92 7475 93 7576 93 7677 93 7778 93 7879 93 7980 93 8081 93 8182 93 8283 93 8384 93 8485 94 8586 94 8687 94 8788 94 8889 94 8990 94 9091 94 9192 95 9293 95 9394 95 9495 95 9596 95 9697 95 9798 95 9899 95 10000 95 10101 95
8441ee9ffa,
cd179a8e54,
f73d73ec75,
9a704ae142,
1290e11543,26 76 125 78 224 80 322 83 417 89 512 95 608 9594
20f63efb12,
b398085048,
19cc12c7fe,8585 1 8682 5 8778 10 8872 17 8967 23 9065 26 9163 29 9262 31 9360 34 9456 39 9554 42 9652 45 9749 49 9846 53 9943 57 10041 60 10139 63
34990ac2e4,1 17 102 17 203 17 304 17 405 17 506 16 607 16 708 15 809 14 910 14 1011 13 1112 12 1213 11 1314 11 1415 10 1516 9 1617 7 1718 3 6061 1 6162 3 6263 5 6364 7 6465 9 6566 10 6667 12 6768 13 6869 14 6970 15 7071 16 7172 16 7273 17 7374 17 7475 17 7576 18 7677 18 7778 18 7879 19 7980 20 8081 20 8182 21 8283 22 8384 23 8485 24 8586 25 8687 27 8788 29 8889 30 8990 31 9091 33 9192 34 9293 36 9394 37 9495 39 9596 41 9697 42 9798 44 9899 46 10000 47 10101 48
ab01feb861,21 81 122 81 223 81 325 80 427 79 529 78 631 77 733 76 835 75 937 74 1039 73 1141 72 1242 72 1343 72 1444 72 1546 71 1648 70 1749 70 1851 69 1953 68 2054 68 2156 67 2258 66 2359 66 2461 65 2563 64 2665 63 2767 62 2869 61 2971 60 3073 59 3175 58 3276 58 3378 57 3480 56 3583 54 3685 53 3787 52 3889 51 3991 50 4094 48 4197 46 4300 44 4402 43 4505 41 4607 40 4710 38 4812 37 4914 36 5016 35 5119 33 5222 31 5326 28 5429 26 5532 24 5634 23 5737 21 5839 20 5941 19 6042 19 6144 18 6245 18 6346 18 6448 17 6550 16 6653 14 6756 12 6859 10 6962 8 7064 7 7167 5 7269 4 7372 2 7878 1 7979 1 8080 1 8181 1 8282 1 8383 1 8484 1 9696 1 9797 1 9897 2 9997 3 10097 4 10198 4
b54c04f07f,8786 2 8886 3 8986 4 9086 5 9187 5 9287 6 9386 8 9448 23 9481 14 9537 77 9633 569
4d3bff540d,
5954dc3bbb,
c8861d0d75,2161 3 2232 7 2256 13 2328 16 2353 23 2425 56 2526 63 2627 67 2728 70 2829 73 2926 84 3023 7179
ccd02673de,
407aa4d1a3,52 50 154 49 257 47 360 45 462 44 565 42 668 40 771 38 879 31 985 26 1088 24 1191 22 1293 21 1394 21 1495 21 1596 21 1697 21 1798 21 1898 22 1999 22 2100 22 2200 23 2301 23 2402 23 2502 24 2603 24 2703 25 2804 25 2903 27 3003 28 3103 29 3202 31 3302 32 3402 33 3502 34 3601 36 3701 37 3800 39 3900 40 3999 42 4099 43 4199 44 4299 45 4399 46 4499 47 4599 48 4698 50 4798 51 4898 52 4999 52 5099 53 5199 54 5299 55 5399 56 5499 57 5599 58 5698 60 5798 61 5897 63 5996 65 6096 66 6196 67 6295 69 6395 70 6494 72 6594 73 6694 74 6794 75 6894 76 6993 78 7092 80 7191 82 7290 84 7390 85 7490 86 7590 87 7690 88 7790 89 7890 90 7990 91 8090 92 8189 94 8289 95 8389 96 8489 97 8588 99 8688 1514
94a1b56a13,1 37 102 37 203 37 304 37 405 37 506 37 607 37 708 37 809 37 910 37 1011 37 1112 37 1213 37 1314 37 1415 37 1516 37 1617 37 1718 38 1819 38 1920 38 2021 38 2122 38 2223 39 2324 39 2425 39 2526 39 2627 40 2728 40 2829 40 2930 40 3031 39 3132 39 3233 40 3334 40 3435 40 3536 40 3637 40 3738 41 3839 41 3940 41 4041 41 4142 41 4243 40 4344 40 4445 40 4546 40 4647 39 4748 39 4849 39 4950 39 5051 39 5152 39 5253 38 5354 38 5455 37 5556 37 5657 36 5758 35 5859 34 5960 33 6061 32 6162 31 6263 30 6364 28 6465 27 6566 26 6667 24 6768 23 6869 22 6970 21 7071 19 7172 18 7273 17 7374 17 7475 16 7576 15 7677 13 7778 11 7879 10 7980 9 8081 7 8182 6 8283 5 8384 3 8485 2
d1f53c0fa1,1310 4 1407 8 1505 11 1603 14 1703 15 1802 17 1903 17 2004 17 2105 17 2206 17 2307 17 2407 18 2508 18 2610 17 2711 17 2813 16 2915 15 3016 15 3117 15 3218 15 3318 16 3419 16 3520 16 3621 16 3723 15 3825 14 3927 13 4028 13 4130 12 4232 11 4333 11 4435 10 4537 9 4640 7 4742 6 4844 5 4945 5 5047 4 5151 1
4b3f1d969f,2319 5 2416 9 2515 11 2615 12 2715 13 2815 14 2914 16 3014 17 3114 18 3214 19 3314 20 3415 20 3515 21 3616 21 3717 21 3818 21 3919 21 4021 20 4122 20 4223 20 4324 20 4425 20 4525 21 4626 21 4727 21 4828 21 4928 22 5029 22 5129 23 5228 25 5328 26 5427 28 5528 28 5629 28 5730 28 5830 29 5929 31 6027 34 6127 35 6226 35 6323 38 6421 40 6520 41 6619 43 6719 43 6819 43 6919 44 7019 44 7118 46 7218 47 7317 50 7416 53 7514 57 7611 62 7709 68 7806 73 7904 76 7998 83 8094 88 8192 91 8292 92 8391 94 8490 96 8590 97 8691 97 8791 98 8892 97 8993 95 9094 94 9195 93 9295 93 9396 90 9497 83 9598 77 9699 73 9800 70 9901 68 10001 67 10102 66
295e52d03d,
bb40ad5b70,1 40 102 40 203 40 304 41 405 41 506 41 607 41 708 40 809 39 910 39 1011 39 1112 39 1213 39 1314 39 1415 38 1516 38 1617 37 1718 36 1831 23 1934 21 2043 12 2145 10 2247 9 2349 6 3750 3 3851 4 3952 5 4052 6 4142 17 4243 18 4344 20 4445 23 4546 25 4647 27 4748 30 4849 34 4950 38 5051 41 5152 42 5253 44 5354 45 5455 46 5556 46 5657 47 5758 47 5859 47 5960 48 6061 47 6162 47 6263 47 6364 47 6465 47 6566 47 6667 48 6768 48 6869 49 6970 49 7071 49 7172 50 7273 50 7374 50 7475 51 7576 51 7677 51 7778 51 7879 51 7980 52 8081 52 8182 52 8283 52 8384 52 8485 52 8586 52 8687 52 8788 52 8889 52 8990 52 9091 52 9192 51 9293 51 9394 50 9495 50 9596 48 9697 47 9798 44 9899 42 10000 41 10101 39
ed5d275ef1,
f94f8cce10,1485 9 1526 4 1581 30 1625 12 1640 11 1678 39 1725 29 1773 46 1825 32 1866 54 1924 97 2024 98 2125 98 2224 7978
23028f1d61,
8807748bf5,1 59 102 59 203 59 304 59 405 60 506 60 607 60 708 60 809 60 910 60 1011 60 1112 61 1213 61 1314 61 1415 61 1516 61 1617 61 1718 61 1819 61 1920 61 2021 61 2122 61 2223 61 2324 61 2425 61 2526 61 2627 61 2728 61 2829 61 2930 61 3031 61 3132 61 3233 60 3334 60 3435 60 3536 59 3637 59 3738 58 3839 58 3940 57 4041 56 4142 56 4243 55 4344 55 4445 54 4546 53 4647 53 4748 52 4849 51 4950 50 5051 49 5152 48 5253 47 5354 46 5455 45 5556 44 5657 43 5758 42 5859 41 5960 40 6061 38 6162 37 6263 36 6364 34 6465 33 6566 32 6667 31 6768 29 6869 28 6970 26 7071 25 7172 24 7273 23 7374 22 7475 21 7576 20 7677 19 7778 18 7879 18 7980 17 8081 17 8182 16 8283 15 8384 14 8485 13 8586 11 8687 8 8788 4
02337f94a9,1 4947 4950 97 5051 95 5152 94 5253 93 5354 92 5455 90 5556 89 5657 88 5758 86 5859 84 5960 83 6061 81 6162 80 6263 79 6364 77 6465 76 6566 75 6667 74 6768 73 6869 73 6970 72 7071 71 7172 70 7273 70 7374 69 7475 68 7576 67 7677 66 7778 65 7879 64 7980 63 8081 62 8182 61 8283 60 8384 59 8485 58 8586 57 8687 56 8788 55 8889 54 8990 52 9091 49 9192 47 9293 45 9394 43 9495 41 9596 39 9697 37 9798 35 9899 33 10000 32 10101 31
662b00c0fe,
d3302e82e5,92 10 193 10 293 11 394 11 494 12 595 12 695 13 796 13 896 14 997 14 1098 14 1198 15 1299 15 1400 15 1501 15 1601 16 1702 16 1803 16 1904 16 2005 16 2106 16 2207 16 2308 16 2409 16 2510 16 2610 17 2711 17 2812 17 2913 17 3014 17 3115 17 3216 17 3317 17 3418 17 3520 16 3621 16 3722 16 3823 16 3924 16 4026 15 4127 15 4228 15 4330 14 4431 14 4533 13 4634 13 4736 12 4837 12 4938 12 5039 12 5140 12 5241 12 5342 12 5442 13 5541 15 5641 16 5741 17 5840 19 5940 20 6040 21 6141 21 6241 22 6341 23 6442 23 6542 24 6642 25 6742 26 6842 27 6942 28 7042 29 7142 30 7241 32 7341 33 7441 34 7541 35 7641 36 7741 37 7840 39 7940 40 8040 41 8140 42 8240 43 8339 45 8439 46 8538 48 8638 49 8738 50 8839 50 8939 51 9039 52 9139 53 9239 54 9339 55 9439 56 9539 57 9640 50 9740 49 9841 48 9941 48 10042 47 10143 46
fccebb487b,803 6 902 8 1002 9 1102 10 1202 11 1302 12 1403 12 1503 13 1603 14 1702 16 1798 21 1893 27 1990 31 2088 34 2187 36 2284 40 2383 42 2482 44 2582 45 2681 47 2781 48 2880 50 2981 50 3081 51 3181 52 3281 53 3381 54 3481 55 3581 56 3681 57 3781 58 3881 59 3982 59 4083 59 4183 60 4284 60 4385 60 4485 61 4586 61 4687 61 4788 61 4889 61 4990 61 5091 61 5192 61 5292 62 5393 62 5494 62 5595 62 5696 62 5797 62 5897 63 5998 63 6099 63 6199 64 6299 65 6400 65 6500 66 6600 67 6701 67 6801 68 6902 68 7003 68 7105 67 7206 67 7307 67 7407 68 7508 68 7608 69 7708 70 7807 72 7907 73 8007 74 8107 75 8206 77 8305 79 8405 80 8505 81 8604 83 8704 84 8803 86 8902 88 9001 90 9101 91 9200 93 9300 94 9399 96 9499 97 9598 604
faabfd1272,
8ae4c4eaf8,1 39 102 39 203 40 304 40 405 40 506 41 607 41 708 41 809 42 910 42 1011 42 1112 43 1213 44 1314 44 1415 45 1516 45 1617 46 1718 47 1819 48 1920 49 2021 50 2122 51 2223 52 2324 54 2425 55 2526 56 2627 57 2728 58 2829 59 2930 59 3031 60 3132 61 3233 62 3334 63 3435 63 3536 64 3637 65 3738 66 3839 67 3940 69 4041 71 4142 73 4243 74 4344 75 4445 77 4546 78 4647 80 4748 81 4849 82 4950 84 5051 87 5152 89 5253 91 5354 99 5455 4747
25a0f0fd27,
6d84c92dd5,5891 11 5992 11 6094 10 6195 9 6296 8 6396 5 6498 3 7002 1 8650 1 8653 2 8661 6 8751 7 8760 9 8851 22 8952 23 9053 23 9154 23 9254 25 9293 1 9355 24 9394 2 9457 22 9495 2 9558 21 9596 3 9659 21 9697 2 9759 22 9798 3 9855 4 9864 17 9899 5 9956 4 9965 17 10000 5 10057 4 10066 17 10101 5 10158 3 10168 15
e074d99484,
ee5113e6a0,1 4628 4645 81 4748 74 4849 66 4950 63 5051 60 5152 58 5253 35 5297 11 5354 32 5455 29 5556 27 5657 24 5758 17 5859 4
1db85dc47c,1 2525 2527 100 2629 99 2732 97 2834 96 2937 94 3041 91 3144 89 3247 87 3350 85 3453 83 3555 82 3657 81 3759 80 3861 79 3964 77 4067 75 4170 73 4274 70 4378 67 4482 64 4585 62 4687 61 4790 59 4892 58 4995 56 5097 55 5200 53 5302 52 5405 50 5507 49 5609 48 5711 47 5814 45 5916 44 6019 42 6121 41 6225 38 6329 35 6432 33 6536 30 6640 27 6746 22 6850 19 6954 16 7057 14 7160 12 7263 10 7366 8 7470 5
1ec85530b6,1 2639 2656 72 2824 5
76bd3c0890,1 32 102 31 203 31 304 31 405 31 506 31 607 31 708 31 809 31 910 32 1011 32 1112 32 1213 32 1314 31 1415 29 1516 26 1617 23 1718 20 1819 17 1920 14 2021 11 2122 8 2223 4
e616634db7,
16f4daba7d,
be68195daf,54 48 156 47 258 46 360 45 462 44 563 44 665 43 767 42 869 41 970 41 1072 40 1173 40 1275 39 1377 38 1479 37 1581 36 1682 36 1784 35 1885 35 1986 35 2088 34 2189 34 2290 34 2392 33 2493 33 2594 33 2695 33 2796 33 2897 33 2998 33 3099 33 3200 33 3301 31 3402 28 3504 22 3605 20 3707 18 3808 17 3909 17 4009 18 4110 17 4211 17 4313 15 4414 15 4516 13 4617 12 4719 10 4820 2
6c21a33935,1 70 102 70 203 70 304 71 405 71 506 72 607 73 708 74 809 74 910 75 1011 76 1112 77 1213 78 1314 79 1415 80 1516 81 1617 82 1718 83 1819 84 1920 85 2021 86 2122 87 2223 88 2324 89 2425 90 2526 91 2627 92 2728 93 2829 96 2930 100 3031 7171
7a88625b83,
883dcbd352,1 75 102 74 203 73 304 72 405 69 506 65 607 63 708 61 809 60 910 59 1011 58 1112 57 1213 56 1314 55 1415 54 1516 53 1617 53 1718 52 1819 52 1920 51 2021 51 2122 51 2223 51 2324 50 2425 50 2526 49 2627 48 2728 47 2829 46 2930 45 3031 44 3132 44 3233 43 3334 43 3435 41 3536 39 3637 37 3738 33 3839 30 3940 25 4041 22 4142 17 4243 14 4344 11 4445 8 4546 2
1e4e74dd1e,12 90 112 91 213 91 313 92 414 92 514 93 614 94 714 57 782 27 815 55 884 26 915 54 986 25 1015 53 1087 25 1115 54 1188 25 1215 54 1290 24 1316 53 1391 24 1416 53 1492 78 1594 75 1695 74 1797 72 1898 71 1999 70 2101 66 2202 64 2304 62 2406 16 2425 40 2507 12 2527 37 2609 9 2636 28 2710 7 2740 23 2812 4 2843 20 2946 17 3048 15 3150 14 3252 12 3353 12 3454 11 3555 11 3656 10 3757 9 3857 10 3955 12 4052 14 4150 16 4250 15 4350 15 4445 2 4450 16 4546 21 4647 21 4748 21 4849 20 4950 20 5051 19 5152 18 5253 16 5354 13 5455 11 5556 10 5657 10 5758 9 5859 8 5960 7 6061 6 6162 2
5bfd9e78d0,
060e0dd7d4,77 25 178 25 280 24 383 22 485 21 588 19 690 18 792 17 894 16 995 16 1096 16 1197 16 1298 16 1398 17 1499 17 1599 18 1700 18 1801 18 1902 18 2002 19 2103 19 2204 19 2306 18 2407 18 2508 18 2608 19 2709 19 2810 19 2912 18 3013 18 3114 18 3215 18 3317 17 3421 14 3527 9 3634 3
976150fcd7,
514ece6215,1 3572 3580 93 3684 90 3788 87 3891 85 3995 81 4099 78 4202 76 4306 73 4410 62 4475 2 4513 53 4617 49 4721 44 4824 41 4927 36 5030 29 5132 20 5235 18 5337 17 5440 15 5543 13 5647 10 5750 8 5852 7 5955 5 6057 4 6159 3 6261 2
6c25956bc4,
56e8cf35d1,
3f4a3d99ea,58 44 159 44 260 44 361 44 462 44 563 44 665 43 766 43 868 42 971 40 1073 39 1175 38 1277 37 1379 36 1481 35 1582 35 1683 35 1782 37 1880 40 1980 41 2079 43 2179 44 2278 46 2377 48 2477 49 2578 49 2678 50 2779 50 2881 49 2982 49 3084 48 3186 47 3288 46 3390 45 3492 44 3594 43 3696 42 3797 42 3898 42 3999 37 4099 35 4198 31 4298 29 4397 27 4497 24 4596 24 4695 24 4794 24 4893 23 4994 16 5096 6
bd1f81f0ad,
0259b01cfe,1 3937 3940 98 4041 97 4142 96 4243 95 4344 94 4445 93 4546 92 4647 90 4748 87 4849 85 4950 82 5051 80 5152 73 5253 70 5354 69 5455 66 5556 62 5657 59 5758 55 5859 51 5962 29 6001 6 6066 24
7e5ffe9006,
c23be3df99,81 21 182 21 283 21 384 21 485 21 586 21 687 21 788 21 889 21 990 21 1092 20 1193 20 1294 20 1396 19 1497 19 1599 18 1701 17 1803 16 1906 14 2008 13 2111 11 2212 11 2314 10 2415 10 2516 10 2617 10 2718 10 2819 10 2920 10 3021 10 3122 10 3224 9 3326 8 3428 7 3529 7 3631 6 3732 6 3834 5 3935 5 4036 5 4137 5 4238 5 4338 6 4439 6 4541 5 6564 2 6663 4 6763 5 6864 5 6964 6 7065 6 7165 7 7266 7 7366 8 7467 8 7567 9 7667 10 7767 11 7868 11 7968 12 8068 13 8169 13 8269 14 8370 14 8470 15 8570 16 8670 17 8770 18 8871 18 8971 19 9072 19 9172 20 9272 21 9373 21 9474 21 9574 22 9675 22 9776 22 9876 23 9977 23 10078 23 10178 24
3a5d046537,6162 1 6263 3 6364 6 6465 8 6566 9 6667 11 6768 13 6869 14 6970 16 7071 17 7172 18 7273 19 7374 21 7475 24 7576 25 7677 27 7778 28 7879 31 7980 34 8081 37 8182 42 8283 46 8384 50 8485 53 8586 56 8687 59 8788 61 8889 63 8990 65 9091 67 9192 69 9293 71 9394 72 9495 73 9596 73 9697 73 9798 74 9899 74 10000 74 10101 74
4a16993559,
6959f9efff,5455 3 5556 5 5657 7 5758 10 5859 11 5960 13 6061 15 6162 17 6263 18 6364 20 6465 21 6566 22 6667 23 6768 24 6869 25 6970 26 7071 26 7172 27 7273 27 7374 28 7475 28 7576 28 7677 28 7778 28 7879 28 7980 28 8081 27 8182 27 8283 27 8384 26 8485 26 8586 25 8687 24 8788 23 8889 22 8990 21 9091 20 9192 19 9293 19 9394 18 9495 18 9596 19 9697 19 9798 19 9899 19 10000 19 10101 19
ab2ed24522,
80bdc2584b,
2a2b51e873,2828 1 2927 3 3027 4 3126 6 3225 8 3324 10 3424 11 3524 12 3624 13 3724 14 3824 15 3924 16 4024 17 4124 18 4224 19 4325 19 4425 20 4525 21 4625 22 4725 23 4825 24 4926 24 5026 25 5126 26 5227 26 5328 26 5428 27 5528 28 5629 28 5729 29 5830 29 5931 29 6032 29 6132 30 6233 30 6334 30 6435 30 6536 30 6636 31 6737 31 6838 31 6938 32 7039 32 7140 32 7240 33 7341 33 7442 33 7543 33 7645 32 7746 32 7848 31 7950 30 8052 29 8155 27 8257 26 8360 24 8463 22 8566 20 8668 19 8769 19 8870 19 8972 18 9073 18 9175 17 9277 16 9379 15 9480 15 9583 13 9686 11 9789 9 9893 6 9995 5 10098 3 10200 2
a4b3dbc634,
3cd8674cb2,52 50 154 49 256 48 359 46 463 43 566 41 669 39 772 37 874 36 977 34 1080 32 1184 29 1287 27 1389 26 1491 25 1593 24 1695 23 1797 22 1899 21 2001 20 2103 19 2205 18 2307 17 2409 16 2511 15 2613 14 2715 13 2817 12 2919 11 3020 11 3122 10 3224 9 3326 8 3428 7 3530 6 3633 4 3735 3
eaa6ff2cc3,
6702002a59,1 30 102 30 203 30 304 30 405 29 506 29 607 29 708 29 809 28 910 28 1011 28 1112 28 1213 28 1314 28 1415 28 1516 27 1617 26 1718 26 1819 25 1920 24 2021 23 2122 22 2223 21 2324 20 2425 19 2526 18 2627 18 2728 17 2829 16 2930 16 3031 15 3132 14 3233 13 3334 13 3435 12 3536 11 3637 10 3738 10 3839 9 3940 9 4041 8 4142 7 4243 6 4344 5 4445 4 4546 3 4647 3 4748 2 4849 1
751b4f4354,
0795655fb6,
860f605575,2324 3 2425 4 2526 5 2627 6 2728 7 2829 8 2930 9 3031 9 3132 9 3233 9 3334 9 3435 9 3536 9 3637 9 3738 8 3839 8 3940 8 4041 8 4142 7 4243 7 4344 7 4445 7 4546 7 4647 6 4748 6 4849 6 4950 6 5051 6 5152 5 5253 5 5354 5 5455 5 5556 4 5657 4 5758 4 5859 3 5960 3 6061 3 6162 2 6263 2 6364 1 6465 1
5f53c9d252,
8bb2eca74b,1 906 910 96 1011 93 1112 91 1213 90 1314 88 1415 85 1516 83 1617 81 1718 78 1819 76 1920 73 2021 69 2122 64 2223 60 2324 52 2425 47 2530 29
01dd84b7dd,1 38 102 38 203 39 304 39 405 39 506 39 607 39 708 39 809 40 910 41 1011 42 1112 45 1213 48 1314 52 1415 56 1516 63 1617 66 1718 70 1819 72 1920 73 2021 73 2122 72 2223 71 2324 69 2425 65 2526 54 2627 44 2728 34 2829 31 2930 29 3031 27 3132 25 3233 24 3334 23 3435 22 3536 21 3637 20 3738 20 3839 19 3940 19 4041 19 4142 18 4243 18 4344 18 4445 17 4546 16 4647 15 4748 14 4849 12 4950 11 5051 10 5152 9 5253 8 5354 7 5455 7 5556 6 5657 5 5758 4 5859 4 5960 3 6061 3 6162 4 6263 5 6364 6 6465 8 6566 9 6667 10 6768 11 6869 12 6970 12 7071 12 7172 12 7273 12 7374 11 7475 10 7576 9 7677 7 7778 6 7879 5 7980 4 8081 3 8182 1
6c237adaba,86 16 187 16 288 16 388 17 489 17 590 17 690 18 791 18 891 19 992 19 1092 20 1192 21 1293 21 1393 22 1493 23 1594 23 1694 24 1794 25 1895 25 1995 26 2095 27 2195 28 2295 29 2395 30 2496 30 2596 31 2697 31 2798 31 2899 31 2999 32 3100 32 3201 32 3303 31 3404 31 3505 31 3606 31 3707 31 3808 31 3909 31 4010 31 4111 31 4212 31 4312 32 4413 32 4514 32 4615 32 4715 33 4816 33 4917 33 5017 34 5118 34 5219 34 5320 34 5420 35 5521 35 5622 35 5723 35 5823 36 5924 36 6025 36 6125 37 6226 37 6327 37 6427 38 6528 38 6629 38 6729 39 6830 39 6931 39 7032 39 7132 40 7233 40 7334 40 7434 41 7535 41 7636 41 7736 42 7836 43 7937 43 8037 44 8138 44 8239 44 8339 45 8439 46 8540 46 8640 47 8740 48 8841 48 8942 48 9043 48 9144 48 9245 48 9346 48 9448 47 9549 47 9650 47 9751 47 9853 46 9954 46 10055 46 10156 46
b6ad668266,45 57 145 58 246 58 347 58 447 59 548 59 650 58 751 58 853 57 955 56 1056 56 1158 55 1259 55 1359 56 1460 56 1560 57 1661 57 1761 58 1862 58 1963 58 2064 58 2165 58 2265 59 2365 60 2465 61 2565 62 2665 63 2765 64 2866 64 2967 64 3067 65 3167 66 3268 66 3368 67 3468 68 3568 69 3669 69 3769 70 3870 70 3971 70 4071 71 4171 72 4271 73 4371 74 4470 76 4570 77 4669 79 4768 81 4866 84 4964 87 5064 88 5163 90 5263 91 5362 93 5461 95 5560 97 5658 4544
